company,topic,title,url,source,author,published_at,published_date,description,content
QCOM,,iQOO Neo 7 5G launched with Dimensity 8200 SoC: Check details,https://www.techlusive.in/mobile-phones/iqoo-neo-7-5g-with-dimensity-8200-and-120w-fast-charging-launched-in-india-1358843/,bgr.in,,2023-02-16T08:28:10Z,2023-02-16,iQOO Neo 7 5G with Dimensity 8200 and 120W fast charging launched in India,iQOO Neo 7 5G with Dimensity 8200 and 120W fast charging launched in India
QCOM,,"New Vivo Y56 5G with Android 13, 5000mAh battery now available in India Price in India, New Vivo Y56 5G with Android 13, 5000mAh battery now available in India Reviews and Specs (16th February 2023)",https://www.techlusive.in/mobile-phones/new-vivo-y56-5g-with-android-13-5000mah-battery-now-available-in-india-1358824/,bgr.in,,2023-02-16T07:02:34Z,2023-02-16,"New Vivo Y56 5G with Android 13, 5000mAh battery now available in India","New Vivo Y56 5G with Android 13, 5000mAh battery now available in India"
QCOM,,MediaTek Launches Dimensity 7200 to Amplify Gaming and Photography Smartphone Experiences,https://www.prnewswire.com/news-releases/mediatek-launches-dimensity-7200-to-amplify-gaming-and-photography-smartphone-experiences-301746741.html,prnewswire.com,,2023-02-16T01:00:00Z,2023-02-16,"/PRNewswire/ -- MediaTek today announced the Dimensity 7200, its inaugural chipset in the new Dimensity 7000 series. The Dimensity 7200 boasts cutting-edge AI.....","/PRNewswire/ -- MediaTek today announced the Dimensity 7200, its inaugural chipset in the new Dimensity 7000 series. The Dimensity 7200 boasts cutting-edge AI....."
QCOM,,"NVDA Stock Joins TSM, AVGO, ASML, INTC On SMH ETF As Power Trend Lifts Semiconductor Stocks",https://www.investors.com/research/how-to-find-the-best-stocks-to-buy/nvda-stock-joins-tsm-avgo-asml-intc-on-smh-etf-as-nasdaq-power-trend-lifts-semiconductor-stocks/?src=A00220&yptr=yahoo,finance.yahoo.com,,2023-02-13T20:16:35Z,2023-02-13,"With semiconductor stocks like NVDA stock, TSM and AMD rebounding, the SMH ETF offers a simple one-trade way to tap into that trend.","With semiconductor stocks like NVDA stock, TSM and AMD rebounding, the SMH ETF offers a simple one-trade way to tap into that trend."
QCOM,,Navitas Fast Charges Global Launch of The OnePlus 11 5G,https://www.globenewswire.com/news-release/2023/02/13/2606620/0/en/Navitas-Fast-Charges-Global-Launch-of-The-OnePlus-11-5G.html,globenewswire.com,,2023-02-13T13:30:00Z,2023-02-13,"Integrated GaNFast™ gallium nitride (GaN) technology enables ultra-fast charging speed, efficiency, and portability....","Integrated GaNFast™ gallium nitride (GaN) technology enables ultra-fast charging speed, efficiency, and portability...."
QCOM,,iQOO Neo 7 5G offer price leaked ahead of launch this week,https://www.techlusive.in/mobile-phones/iqoo-neo-7-5g-india-price-along-with-offers-leaked-before-launch-this-week-1356687/,bgr.in,,2023-02-13T06:27:13Z,2023-02-13,iQOO Neo 7 5G India price along with offers leaked before launch this week,iQOO Neo 7 5G India price along with offers leaked before launch this week
QCOM,,Samsung Galaxy S23 vs. S22: How Do the Flagship Phones Compare?,https://www.cnet.com/tech/mobile/samsung-galaxy-s23-vs-s22-how-do-the-flagship-phones-compare/#ftag=CAD590a51e,cnet.com,,2023-02-11T20:05:00Z,2023-02-11,"The Samsung Galaxy S23 might be the new, shiny toy, but the Galaxy S22 is still quite the contender.","The Samsung Galaxy S23 might be the new, shiny toy, but the Galaxy S22 is still quite the contender."
QCOM,,Galaxy S23 Ultra vs. iPhone 14 Pro Max: Which Luxury Phone Is Best?,https://www.cnet.com/tech/mobile/galaxy-s23-ultra-vs-iphone-14-pro-max-which-luxury-phone-is-best/#ftag=CAD590a51e,cnet.com,,2023-02-11T19:00:00Z,2023-02-11,"Let's compare how Samsung's and Apple's high-end phones -- which cost well over $1,000 -- stack up.","Let's compare how Samsung's and Apple's high-end phones -- which cost well over $1,000 -- stack up."
QCOM,,Infinix Zero 5G 2023 to go on sale in India today: Check details,https://www.techlusive.in/mobile-phones/infinix-zero-5g-2023-series-to-go-on-sale-in-india-today-check-price-specs-offers-1356476/,bgr.in,,2023-02-11T04:59:12Z,2023-02-11,"Infinix Zero 5G 2023 series to go on sale in India today: Check price, specs, offers","Infinix Zero 5G 2023 series to go on sale in India today: Check price, specs, offers"
QCOM,,REE Automotive Ltd. Announces Receipt of Notice of Deficiency from Nasdaq Resulting from Previously Announced Departure of Director,https://www.globenewswire.com/news-release/2023/02/10/2606218/0/en/REE-Automotive-Ltd-Announces-Receipt-of-Notice-of-Deficiency-from-Nasdaq-Resulting-from-Previously-Announced-Departure-of-Director.html,globenewswire.com,,2023-02-10T21:30:00Z,2023-02-10,"TEL-AVIV, Israel, Feb.  10, 2023  (GLOBE NEWSWIRE) -- REE Automotive Ltd. (NASDAQ: REE) (“REE” or the “Company”), an automotive technology company and.....","TEL-AVIV, Israel, Feb.  10, 2023  (GLOBE NEWSWIRE) -- REE Automotive Ltd. (NASDAQ: REE) (“REE” or the “Company”), an automotive technology company and....."
QCOM,,Earnings-at-risk stocks from UBS,https://seekingalpha.com/news/3934445-stocks-with-earnings-at-risk-ubs,seekingalpha.com,,2023-02-10T11:15:41Z,2023-02-10,"In the midst of earnings season it can pay to look at the differential between earnings per share and operating cash flow, according to UBS.","In the midst of earnings season it can pay to look at the differential between earnings per share and operating cash flow, according to UBS."
QCOM,,"Lava Blaze 5G 6GB RAM variant launched in India at Rs 11,499",https://www.techlusive.in/mobile-phones/lava-blaze-5g-6gb-ram-variant-launch-price-india-amazon-rs-11499-1356390/,bgr.in,,2023-02-10T11:05:26Z,2023-02-10,"Lava Blaze 5G 6GB RAM variant launched in India at Rs 11,499","Lava Blaze 5G 6GB RAM variant launched in India at Rs 11,499"
QCOM,,"Realme 10 Pro 5G Coca-Cola Edition launched: Price, specifications Price in India, Realme 10 Pro 5G Coca-Cola Edition launched: Price, specifications Reviews and Specs (10th February 2023)",https://www.techlusive.in/mobile-phones/realme-10-pro-5g-coca-cola-edition-launched-price-specifications-1356271/,bgr.in,,2023-02-10T07:20:47Z,2023-02-10,"Realme 10 Pro 5G Coca-Cola Edition launched: Price, specifications","Realme 10 Pro 5G Coca-Cola Edition launched: Price, specifications"
QCOM,,Vivo T2 5G passes Google Play Console confirming Snapdragon 695 chipset,https://www.techlusive.in/mobile-phones/vivo-t2-5g-could-launch-soon-with-snapdragon-695-soc-reveals-google-play-console-1356275/,bgr.in,,2023-02-10T06:47:03Z,2023-02-10,"Vivo T2 5G could launch soon with Snapdragon 695 SoC, reveals Google Play Console","Vivo T2 5G could launch soon with Snapdragon 695 SoC, reveals Google Play Console"
